all_rates,provider_groups,npi,entity_type_code,business_name,last_name,first_name,first_line_location_address,second_line_location_address,city_name,state_name,int_postal,truncated_zips,phone,taxonomy_1,taxonomy_2,taxonomy_3,taxonomy_4,taxonomy_5,taxonomy_6,taxonomy_7,taxonomy_8,taxonomy_9,taxonomy_10,taxonomy_11,taxonomy_12,taxonomy_13,taxonomy_14,taxonomy_15,Input Address,Match,Match Result,Match Address,LatLong,Number,L or R,longitude,latitude,mapped_taxonomy_1,mapped_taxonomy_2,mapped_taxonomy_3,mapped_taxonomy_4,mapped_taxonomy_5,mapped_taxonomy_6,mapped_taxonomy_7,mapped_taxonomy_8,mapped_taxonomy_9,mapped_taxonomy_10,mapped_taxonomy_11,mapped_taxonomy_12,mapped_taxonomy_13,mapped_taxonomy_14,mapped_taxonomy_15,size,alias,yelp_alias,api_url,score,review_count,map_area
1534.79,[54272],1104321959,2.0,HEALTH DIAGNOSTICS OF CALIFORNIA A PROFESSIONAL CORPORATION,HEALTH DIAGNOSTICS OF CALIFORNIA A PROFESSIONAL CORPORATION,HEALTH DIAGNOSTICS OF CALIFORNIA A PROFESSIONAL CORPORATION,105 SOUTH DR STE 110,,MOUNTAIN VIEW,CA,940404317.0,94040,6502593165.0,2085R0202X,,,,,,,,,,,,,,None,"105 SOUTH DR STE 110, MOUNTAIN VIEW, CA, 94040",Match,Exact,"105 SOUTH DR, MOUNTAIN VIEW, CA, 94040","-122.08318403195011,37.367199769932654",618169751.0,L,-122.08318403195013,37.367199769932654,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
1534.79,[54272],1235184110,2.0,JOHN MUIR MAGNETIC IMAGING CENTER,JOHN MUIR MAGNETIC IMAGING CENTER,JOHN MUIR MAGNETIC IMAGING CENTER,1601 YGNACIO VALLEY RD,,WALNUT CREEK,CA,945983122.0,94598,9252967156.0,2085R0202X,,,,,,,,,,,,,,None,"1601 YGNACIO VALLEY RD, WALNUT CREEK, CA, 94598",Match,Exact,"1601 YGNACIO VALLEY RD, WALNUT CREEK, CA, 94598","-122.04273284999368,37.91382158823342",645830175.0,R,-122.04273284999368,37.91382158823342,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,john-muir-magnetic-imaging-center-walnut-creek-2,john-muir-magnetic-imaging-center-walnut-creek-2,https://www.yelp.com/biz/john-muir-magnetic-imaging-center-walnut-creek-2?start=0,2.4,7.0,Bay Area
1028.64,[49181],1760475321,2.0,"MRIMAGING OF CALIFORNIA, A MEDICAL CORPORATION","MRIMAGING OF CALIFORNIA, A MEDICAL CORPORATION","MRIMAGING OF CALIFORNIA, A MEDICAL CORPORATION",2105 FOREST AVE,STE M,SAN JOSE,CA,951281425.0,95128,8884406494.0,2085R0202X,,,,,,,,,,,,,,None,"2105 FOREST AVE, SAN JOSE, CA, 95128",Match,Exact,"2105 FOREST AVE, SAN JOSE, CA, 95128","-121.93628268047365,37.32713178481811",122902979.0,R,-121.93628268047364,37.32713178481811,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
396.62,[37132],1194994145,2.0,CASCADE MEDICAL IMAGING LLC,CASCADE MEDICAL IMAGING LLC,CASCADE MEDICAL IMAGING LLC,2500 NE NEFF RD,,BEND,OR,977016015.0,97701,5415983218.0,2085R0202X,,,,,,,,,,,,,,None,"2500 NE NEFF RD, BEND, OR, 97701",Match,Exact,"2500 NE NEFF RD, BEND, OR, 97701","-121.27379478685492,44.06578878219602",152553480.0,R,-121.27379478685492,44.06578878219602,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
396.62,[37132],1396790499,2.0,CASCADE MEDICAL IMAGING LLC,CASCADE MEDICAL IMAGING LLC,CASCADE MEDICAL IMAGING LLC,1460 NE MEDICAL CENTER DR,,BEND,OR,977016061.0,97701,5415983218.0,335V00000X,2085R0202X,,,,,,,,,,,,,None,"1460 NE MEDICAL CENTER DR, BEND, OR, 97701",No_Match,,,,,,-1.0,-1.0,Suppliers/Portable X-Ray Supplier,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
2772.87,[15264],1508009846,2.0,ALTA CT SERVICES A CALIFORNIA LIMITED PARTNERSHIP,ALTA CT SERVICES A CALIFORNIA LIMITED PARTNERSHIP,ALTA CT SERVICES A CALIFORNIA LIMITED PARTNERSHIP,2001 DWIGHT WAY,,BERKELEY,CA,947042608.0,94704,9252967150.0,2085R0202X,,,,,,,,,,,,,,None,"2001 DWIGHT WAY, BERKELEY, CA, 94704",Match,Exact,"2001 DWIGHT WAY, BERKELEY, CA, 94704","-122.26977382159981,37.863727074673875",606248055.0,L,-122.2697738215998,37.86372707467388,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,alta-ct-at-herrick-berkeley,alta-ct-at-herrick-berkeley,https://www.yelp.com/biz/alta-ct-at-herrick-berkeley?start=0,5.0,1.0,Bay Area
396.62,[7691],1073654232,2.0,"GOLDEN GATE RADIOLOGY MEDICAL GROUP, INC.","GOLDEN GATE RADIOLOGY MEDICAL GROUP, INC.","GOLDEN GATE RADIOLOGY MEDICAL GROUP, INC.",845 JACKSON ST,,SAN FRANCISCO,CA,941334851.0,94133,4156772320.0,2085R0202X,,,,,,,,,,,,,,None,"845 JACKSON ST, SAN FRANCISCO, CA, 94133",Match,Exact,"845 JACKSON ST, SAN FRANCISCO, CA, 94133","-122.4089614147411,37.79567751628883",192280811.0,L,-122.4089614147411,37.79567751628883,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
396.62,[7691],1730143447,2.0,SOUTH VALLEY IMAGING LLC,SOUTH VALLEY IMAGING LLC,SOUTH VALLEY IMAGING LLC,8359 CHURCH STREET,,GILROY,CA,95020.0,95020,4088420855.0,2085R0202X,,,,,,,,,,,,,,None,"8359 CHURCH STREET, GILROY, CA, 95020",Match,Exact,"8359 CHURCH ST, GILROY, CA, 95020","-121.57662160478878,37.018068601717744",618187542.0,L,-121.57662160478878,37.018068601717744,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,south-valley-imaging-gilroy,south-valley-imaging-gilroy,https://www.yelp.com/biz/south-valley-imaging-gilroy?start=0,3.4,20.0,Bay Area
396.62,[7691],1316968910,2.0,"IMAGE GUIDED THERAPEUTICS, INC.","IMAGE GUIDED THERAPEUTICS, INC.","IMAGE GUIDED THERAPEUTICS, INC.",450 STANYAN ST,,SAN FRANCISCO,CA,941171079.0,94117,4157505770.0,2085B0100X,2085N0700X,2085N0904X,2085P0229X,2085R0204X,2085U0001X,2085R0202X,,,,,,,,None,"450 STANYAN ST, SAN FRANCISCO, CA, 94117",Match,Exact,"450 STANYAN ST, SAN FRANCISCO, CA, 94117","-122.45439450460992,37.77379636959449",638563325.0,L,-122.45439450460992,37.77379636959449,,Allopathic & Osteopathic Physicians/Radiology/Neuroradiology,Allopathic & Osteopathic Physicians/Radiology/Neuroradiology/Nuclear Radiology,"Allopathic & Osteopathic Physicians/Radiology, Pediatric Radiology","Allopathic & Osteopathic Physicians/Radiology, Vascular and Interventional Radiology","Allopathic & Osteopathic Physicians/Radiology, Diagnostic Ultrasound","Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
396.62,[7691],1023015252,2.0,MEDICAL INSIGHTS DIAGNOSTIC,MEDICAL INSIGHTS DIAGNOSTIC,MEDICAL INSIGHTS DIAGNOSTIC,1401 WILLOW PASS RD,SUITE 110,CONCORD,CA,945207982.0,94520,9256916432.0,174400000X,2085R0202X,,,,,,,,,,,,,None,"1401 WILLOW PASS RD, CONCORD, CA, 94520",Match,Non_Exact,"1401 WILLOW PASS RD, CONCORD, CA, 94519","-122.05084050071605,37.96962630558721",192053585.0,L,-122.05084050071603,37.96962630558721,,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,medical-insights-diagnostics-concord,medical-insights-diagnostics-concord,https://www.yelp.com/biz/medical-insights-diagnostics-concord?start=0,3.9,16.0,Bay Area
396.62,[7691],1447803861,2.0,"MARIN PETCT IMAGING, LLC","MARIN PETCT IMAGING, LLC","MARIN PETCT IMAGING, LLC",4000 CIVIC CENTER DR STE 110,,SAN RAFAEL,CA,949035232.0,94903,4017221494.0,2085R0202X,293D00000X,261QR0200X,,,,,,,,,,,,None,"4000 CIVIC CENTER DR STE 110, SAN RAFAEL, CA, 94903",Match,Exact,"4000 CIVIC CENTER DR, SAN RAFAEL, CA, 94903","-122.53852419000418,38.00382329209123",651435512.0,R,-122.53852419000418,38.00382329209123,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",Laboratories/Physiological Laboratory,"Ambulatory Health Care Facilities/Clinic/Center, Radiology",,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
2668.62,[34357],1437292927,2.0,STANFORD HEALTH CARE,STANFORD HEALTH CARE,STANFORD HEALTH CARE,300 PASTEUR DRIVE,,STANFORD,CA,94305.0,94305,6507234000.0,207N00000X,207P00000X,207R00000X,207L00000X,207T00000X,207V00000X,207ZP0102X,208000000X,2084N0400X,2085R0202X,208600000X,208800000X,208D00000X,208G00000X,282N00000X,"300 PASTEUR DRIVE, STANFORD, CA, 94305",Match,Exact,"300 PASTEUR DR, STANFORD, CA, 94305","-122.17642068684324,37.43359168690739",618159437.0,L,-122.17642068684324,37.43359168690739, Allopathic & Osteopathic Physicians/Dermatology,Allopathic & Osteopathic Physicians/Emergency Medicine,Allopathic & Osteopathic Physicians/Internal Medicine,"Allopathic & Osteopathic Physicians/Anesthesiology, Addiction Medicine",Allopathic & Osteopathic Physicians/Neurological Surgery,Allopathic & Osteopathic Physicians/Obstetrics & Gynecology,"Allopathic & Osteopathic Physicians/Pathology, Anatomic Pathology & Clinical Pathology",Allopathic & Osteopathic Physicians/Pediatrics,"Allopathic & Osteopathic Physicians/ Psychiatry & Neurology, Neurology","Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",Allopathic & Osteopathic Physicians/Surgery,Allopathic & Osteopathic Physicians/Urology,Allopathic & Osteopathic Physicians/General Practice,Allopathic & Osteopathic Physicians/Thoracic Surgery (Cardiothoracic Vascular Surgery),Hospitals/General Acute Care Hospital,,stanford-health-care-stanford,stanford-health-care-stanford,https://www.yelp.com/biz/stanford-health-care-stanford?start=0,2.2,650.0,Bay Area
445.27,[12426],1336305168,2.0,HILLTOP RADIOLOGY LLC,HILLTOP RADIOLOGY LLC,HILLTOP RADIOLOGY LLC,2970 HILLTOP MALL RD,SUITE 103,RICHMOND,CA,948061947.0,94806,5102235122.0,2085R0202X,,,,,,,,,,,,,,None,"2970 HILLTOP MALL RD, RICHMOND, CA, 94806",Match,Exact,"2970 HILLTOP MALL RD, RICHMOND, CA, 94806","-122.33038365299467,37.97828228394599",607759356.0,R,-122.33038365299468,37.97828228394599,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,hilltop-imaging-richmond,hilltop-imaging-richmond,https://www.yelp.com/biz/hilltop-imaging-richmond?start=0,2.6,10.0,Bay Area
445.27,[12426],1508879750,2.0,BAYO INC,BAYO INC,BAYO INC,244 N JACKSON AVE,STE 110,SAN JOSE,CA,951161604.0,95116,4082722727.0,2085R0202X,2085U0001X,,,,,,,,,,,,,None,"244 N JACKSON AVE, SAN JOSE, CA, 95116",Match,Exact,"244 N JACKSON AVE, SAN JOSE, CA, 95116","-121.84884818146293,37.36403914077977",122911648.0,R,-121.84884818146293,37.36403914077977,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology","Allopathic & Osteopathic Physicians/Radiology, Diagnostic Ultrasound",,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
445.27,[12426],1285603837,2.0,INVIEW IMAGING DIAGNOSTICS INC A PROFESSIONAL MEDICAL CORPORATION,INVIEW IMAGING DIAGNOSTICS INC A PROFESSIONAL MEDICAL CORPORATION,INVIEW IMAGING DIAGNOSTICS INC A PROFESSIONAL MEDICAL CORPORATION,3450 HILLCREST AVE AT WILDFLOWER DRIVE,,ANTIOCH,CA,94509.0,94509,9257572100.0,2085R0202X,261QR0200X,,,,,,,,,,,,,None,"3450 HILLCREST AVE AT WILDFLOWER DRIVE, ANTIOCH, CA, 94509",Match,Non_Exact,"3450 HILLCREST AVE, ANTIOCH, CA, 94531","-121.77922806541966,37.986251547737254",192068636.0,R,-121.77922806541966,37.98625154773725,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology","Ambulatory Health Care Facilities/Clinic/Center, Radiology",,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
396.62,[48751],1326461708,2.0,REDWOOD RADIOLOGY GROUP INC,REDWOOD RADIOLOGY GROUP INC,REDWOOD RADIOLOGY GROUP INC,121 SOTOYOME ST,,SANTA ROSA,CA,954054823.0,95405,7075464062.0,2085R0202X,,,,,,,,,,,,,,None,"121 SOTOYOME ST, SANTA ROSA, CA, 95405",Match,Exact,"121 SOTOYOME ST, SANTA ROSA, CA, 95405","-122.7015662692167,38.442399110316444",67470590.0,R,-122.7015662692167,38.44239911031645,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,redwood-regional-medical-group-santa-rosa-2,redwood-regional-medical-group-santa-rosa-2,https://www.yelp.com/biz/redwood-regional-medical-group-santa-rosa-2?start=0,2.6,7.0,Bay Area
396.62,[48751],1639217904,2.0,"PET-CT IMAGING OF BERKELEY, LLC","PET-CT IMAGING OF BERKELEY, LLC","PET-CT IMAGING OF BERKELEY, LLC",2855 TELEGRAPH AVE STE 100,,BERKELEY,CA,947051149.0,94705,5102049400.0,2085R0202X,,,,,,,,,,,,,,None,"2855 TELEGRAPH AVE STE 100, BERKELEY, CA, 94705",Match,Exact,"2855 TELEGRAPH AVE, BERKELEY, CA, 94705","-122.25921875582384,37.85855514288812",606818170.0,L,-122.25921875582384,37.85855514288812,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,pet-ct-imaging-of-berkeley-berkeley,pet-ct-imaging-of-berkeley-berkeley,https://www.yelp.com/biz/pet-ct-imaging-of-berkeley-berkeley?start=0,3.2,9.0,Bay Area
925.78,[53833],1689622045,2.0,GABILAN RADIOLOGY MEDICAL GROUP,GABILAN RADIOLOGY MEDICAL GROUP,GABILAN RADIOLOGY MEDICAL GROUP,911 SUNSET DR,,HOLLISTER,CA,95023.0,95023,8316362650.0,2085R0202X,,,,,,,,,,,,,,None,"911 SUNSET DR, HOLLISTER, CA, 95023",Match,Exact,"911 SUNSET DR, HOLLISTER, CA, 95023","-121.38617196922303,36.83498414072966",125436117.0,R,-121.38617196922304,36.83498414072966,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
925.78,[53833],1598859100,2.0,TOM H PIATT MD INC.,TOM H PIATT MD INC.,TOM H PIATT MD INC.,3300 WEBSTER ST,#109,OAKLAND,CA,946093117.0,94609,5104510780.0,2085R0202X,,,,,,,,,,,,,,None,"3300 WEBSTER ST, OAKLAND, CA, 94609",Match,Exact,"3300 WEBSTER ST, OAKLAND, CA, 94609","-122.26254626824453,37.82097595355572",125000295.0,R,-122.26254626824452,37.82097595355572,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
617.18,[50000],1396076642,2.0,CHESAPEAKE OPEN MRI LLC,CHESAPEAKE OPEN MRI LLC,CHESAPEAKE OPEN MRI LLC,122 DEFENSE HWY,,ANNAPOLIS,MD,214017069.0,21401,4105710350.0,2085R0202X,,,,,,,,,,,,,,None,"122 DEFENSE HWY, ANNAPOLIS, MD, 21401",Match,Exact,"122 DEFENSE HWY, ANNAPOLIS, MD, 21401","-76.55121883680278,38.985735203528634",616445513.0,R,-76.55121883680278,38.98573520352864,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
617.18,[50000],1437320454,2.0,CHESAPEAKE OPEN MRI,CHESAPEAKE OPEN MRI,CHESAPEAKE OPEN MRI,122 DEFENSE HWY,,ANNAPOLIS,MD,214017069.0,21401,4105710350.0,2085R0202X,,,,,,,,,,,,,,None,"122 DEFENSE HWY, ANNAPOLIS, MD, 21401",Match,Exact,"122 DEFENSE HWY, ANNAPOLIS, MD, 21401","-76.55121883680278,38.985735203528634",616445513.0,R,-76.55121883680278,38.98573520352864,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
617.18,[50000],1194998484,2.0,CHESAPEAKE MEDICAL IMAGING,CHESAPEAKE MEDICAL IMAGING,CHESAPEAKE MEDICAL IMAGING,108 FORBES ST,,ANNAPOLIS,MD,214011502.0,21401,4102688862.0,2085R0202X,,,,,,,,,,,,,,None,"108 FORBES ST, ANNAPOLIS, MD, 21401",Match,Exact,"108 FORBES ST, ANNAPOLIS, MD, 21401","-76.504345174918,38.98843770333707",68172416.0,R,-76.504345174918,38.98843770333707,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
436.28,[54271],1447241302,2.0,INVIEW IMAGING MEDICAL CORPORATION,INVIEW IMAGING MEDICAL CORPORATION,INVIEW IMAGING MEDICAL CORPORATION,39465 PASEO PADRE PKWY,SUITE 1000,FREMONT,CA,945385347.0,94538,5104900961.0,2085R0202X,,,,,,,,,,,,,,None,"39465 PASEO PADRE PKWY, FREMONT, CA, 94538",No_Match,,,,,,-1.0,-1.0,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,inview-imaging-fremont-2,inview-imaging-fremont-2,https://www.yelp.com/biz/inview-imaging-fremont-2?start=0,3.2,29.0,Bay Area
1158.57,[34793],1922743657,2.0,"PLEASANTON DIAGNOSTIC IMAGING, INC.","PLEASANTON DIAGNOSTIC IMAGING, INC.","PLEASANTON DIAGNOSTIC IMAGING, INC.",6001 NORRIS CANYON RD,,SAN RAMON,CA,945835400.0,94583,9254671400.0,2085R0202X,,,,,,,,,,,,,,None,"6001 NORRIS CANYON RD, SAN RAMON, CA, 94583",No_Match,,,,,,-1.0,-1.0,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,no_yelp_id,,https://zephyr.health/page-not-found,N/A,N/A,Bay Area
1158.57,[34793],1386937191,2.0,"PLEASANTON DIAGNOSTIC IMAGING, INC.","PLEASANTON DIAGNOSTIC IMAGING, INC.","PLEASANTON DIAGNOSTIC IMAGING, INC.",5860 OWENS DR STE 150,,PLEASANTON,CA,945883980.0,94588,9254671400.0,2085R0202X,,,,,,,,,,,,,,None,"5860 OWENS DR STE 150, PLEASANTON, CA, 94588",Match,Exact,"5860 OWENS DR, PLEASANTON, CA, 94588","-121.89627011920066,37.699812728297275",649948262.0,L,-121.89627011920066,37.69981272829728,"Allopathic & Osteopathic Physicians/Radiology, Diagnostic Radiology",,,,,,,,,,,,,,,,pleasanton-diagnostic-imaging-center-pleasanton-2,pleasanton-diagnostic-imaging-center-pleasanton-2,https://www.yelp.com/biz/pleasanton-diagnostic-imaging-center-pleasanton-2?start=0,2.9,69.0,Bay Area
